meter_id,reading_timestamp,energy_kwh,voltage_v,current_a,power_factor,quality_flag,source
SM-02-03-007,2026-01-07 07:00:00,9.7618,117.81,4.81,0.913,OK,synthetic
SM-02-03-007,2026-01-07 08:00:00,9.2482,122.41,12.6,0.881,OK,synthetic
SM-02-03-007,2026-01-07 09:00:00,11.9306,123.44,15.36,0.85,OK,synthetic
SM-02-03-007,2026-01-07 10:00:00,11.2129,124.29,10.53,0.882,OK,synthetic
SM-02-03-007,2026-01-07 11:00:00,11.8978,122.05,11.13,0.915,OK,synthetic
SM-02-03-007,2026-01-07 12:00:00,11.5044,115.23,9.63,0.903,OK,synthetic
SM-02-03-007,2026-01-07 13:00:00,13.121,125.66,11.74,0.903,OK,synthetic
SM-02-03-007,2026-01-07 14:00:00,10.8468,117.88,4.31,0.919,OK,synthetic
SM-02-03-007,2026-01-07 15:00:00,11.2556,121.24,13.84,0.936,OK,synthetic
SM-02-03-007,2026-01-07 16:00:00,12.4851,123.63,14.7,0.929,OK,synthetic
SM-02-03-007,2026-01-07 17:00:00,11.8997,119.04,10.23,0.967,OK,synthetic
SM-02-03-007,2026-01-07 18:00:00,15.6857,118.88,13.53,0.86,OK,synthetic
SM-02-03-007,2026-01-07 19:00:00,15.524,124.04,15.88,0.902,OK,synthetic
SM-02-03-007,2026-01-07 20:00:00,16.7499,116.46,14.21,0.876,OK,synthetic
SM-02-03-007,2026-01-07 21:00:00,12.6876,111.63,10.64,0.892,OK,synthetic
SM-02-03-007,2026-01-07 22:00:00,15.4588,127.89,14.58,0.945,OK,synthetic
SM-02-03-007,2026-01-07 23:00:00,8.0957,113.21,9.03,0.928,OK,synthetic
SM-02-03-008,2026-01-01 00:00:00,1.5632,122.04,13.88,0.945,OK,synthetic
SM-02-03-008,2026-01-01 01:00:00,2.0551,117.72,14.91,0.984,OK,synthetic
SM-02-03-008,2026-01-01 02:00:00,1.5218,125.85,6.46,0.941,OK,synthetic
SM-02-03-008,2026-01-01 03:00:00,1.732,116.94,11.84,0.928,OK,synthetic
SM-02-03-008,2026-01-01 04:00:00,1.6102,116.68,11.14,0.907,OK,synthetic
SM-02-03-008,2026-01-01 05:00:00,1.9055,113.73,7.94,0.913,OK,synthetic
SM-02-03-008,2026-01-01 06:00:00,3.0815,126.99,14.39,0.889,OK,synthetic
SM-02-03-008,2026-01-01 07:00:00,3.2118,121.95,5.4,0.935,OK,synthetic
SM-02-03-008,2026-01-01 09:00:00,4.193,119.49,8.34,0.938,OK,synthetic
SM-02-03-008,2026-01-01 10:00:00,3.29,129.01,12.67,0.932,OK,synthetic
SM-02-03-008,2026-01-01 11:00:00,3.474,121.08,9.57,0.947,OK,synthetic
SM-02-03-008,2026-01-01 12:00:00,4.1948,121.3,12.08,0.972,OK,synthetic
SM-02-03-008,2026-01-01 13:00:00,4.9323,117.27,9.6,0.948,OK,synthetic
SM-02-03-008,2026-01-01 14:00:00,3.3872,116.74,14.28,0.915,OK,synthetic
SM-02-03-008,2026-01-01 15:00:00,3.9671,119.43,14.51,0.872,OK,synthetic
SM-02-03-008,2026-01-01 17:00:00,3.4727,122.84,14.76,0.932,OK,synthetic
SM-02-03-008,2026-01-01 18:00:00,5.1857,121.45,15.28,0.946,OK,synthetic
SM-02-03-008,2026-01-01 19:00:00,4.8727,114.16,12.78,0.904,OK,synthetic
SM-02-03-008,2026-01-01 20:00:00,5.726,123.05,19.99,0.905,OK,synthetic
SM-02-03-008,2026-01-01 21:00:00,6.3577,120.37,7.95,0.927,OK,synthetic
SM-02-03-008,2026-01-01 22:00:00,4.1982,129.57,12.65,0.932,OK,synthetic
SM-02-03-008,2026-01-01 23:00:00,2.5414,116.44,15.7,0.961,OK,synthetic
SM-02-03-008,2026-01-02 00:00:00,1.6181,118.01,11.51,0.922,OK,synthetic
SM-02-03-008,2026-01-02 01:00:00,1.6278,123.76,10.2,0.978,OK,synthetic
SM-02-03-008,2026-01-02 02:00:00,1.8399,129.0,13.27,0.935,OK,synthetic
SM-02-03-008,2026-01-02 03:00:00,1.756,122.18,12.89,0.893,OK,synthetic
SM-02-03-008,2026-01-02 04:00:00,1.7267,119.39,10.65,0.911,OK,synthetic
SM-02-03-008,2026-01-02 05:00:00,1.5538,117.34,8.33,0.893,OK,synthetic
SM-02-03-008,2026-01-02 06:00:00,3.0688,119.75,7.91,0.907,OK,synthetic
SM-02-03-008,2026-01-02 07:00:00,3.8312,109.45,10.4,0.994,OK,synthetic
SM-02-03-008,2026-01-02 08:00:00,3.664,122.44,4.53,0.903,OK,synthetic
SM-02-03-008,2026-01-02 09:00:00,3.7792,117.89,13.98,0.893,OK,synthetic
SM-02-03-008,2026-01-02 10:00:00,3.7589,119.87,15.32,0.945,OK,synthetic
SM-02-03-008,2026-01-02 11:00:00,3.3274,123.66,11.54,0.983,OK,synthetic
SM-02-03-008,2026-01-02 12:00:00,3.3974,116.34,10.44,0.95,OK,synthetic
SM-02-03-008,2026-01-02 13:00:00,4.1435,118.6,10.7,0.976,OK,synthetic
SM-02-03-008,2026-01-02 14:00:00,4.4979,120.44,9.81,0.944,OK,synthetic
SM-02-03-008,2026-01-02 15:00:00,2.9732,119.0,11.5,0.939,OK,synthetic
SM-02-03-008,2026-01-02 16:00:00,3.8841,123.09,10.53,0.887,OK,synthetic
SM-02-03-008,2026-01-02 17:00:00,3.6946,117.99,11.16,0.975,OK,synthetic
SM-02-03-008,2026-01-02 18:00:00,6.5961,115.16,10.43,0.889,OK,synthetic
SM-02-03-008,2026-01-02 19:00:00,5.0699,117.29,16.88,0.95,OK,synthetic
SM-02-03-008,2026-01-02 20:00:00,5.2282,123.03,9.73,0.91,OK,synthetic
SM-02-03-008,2026-01-02 21:00:00,5.7153,126.9,13.94,0.912,OK,synthetic
SM-02-03-008,2026-01-02 23:00:00,2.5206,113.4,10.93,0.9,OK,synthetic
SM-02-03-008,2026-01-03 00:00:00,1.5684,118.93,8.43,0.958,OK,synthetic
SM-02-03-008,2026-01-03 01:00:00,1.6401,119.75,7.64,0.886,OK,synthetic
SM-02-03-008,2026-01-03 02:00:00,1.6412,116.21,13.02,0.868,OK,synthetic
SM-02-03-008,2026-01-03 03:00:00,1.2546,127.86,8.16,0.923,OK,synthetic
SM-02-03-008,2026-01-03 04:00:00,1.5517,118.45,9.59,0.872,OK,synthetic
SM-02-03-008,2026-01-03 05:00:00,1.905,116.07,16.98,0.873,OK,synthetic
SM-02-03-008,2026-01-03 06:00:00,3.0252,119.62,11.45,0.903,OK,synthetic
SM-02-03-008,2026-01-03 08:00:00,3.414,121.98,10.89,0.966,OK,synthetic
SM-02-03-008,2026-01-03 10:00:00,3.9356,122.55,14.48,0.922,OK,synthetic
SM-02-03-008,2026-01-03 11:00:00,3.2661,118.66,12.74,0.91,OK,synthetic
SM-02-03-008,2026-01-03 12:00:00,3.7066,119.55,15.02,0.952,OK,synthetic
SM-02-03-008,2026-01-03 13:00:00,4.1312,125.8,10.06,0.922,OK,synthetic
SM-02-03-008,2026-01-03 14:00:00,2.9017,124.32,11.98,0.937,OK,synthetic
SM-02-03-008,2026-01-03 15:00:00,4.2176,116.69,12.87,0.92,OK,synthetic
SM-02-03-008,2026-01-03 16:00:00,3.3664,126.67,11.1,0.871,OK,synthetic
SM-02-03-008,2026-01-03 17:00:00,3.3516,109.52,11.48,0.951,OK,synthetic
SM-02-03-008,2026-01-03 18:00:00,4.6041,125.67,15.73,0.918,OK,synthetic
SM-02-03-008,2026-01-03 19:00:00,5.6342,115.79,10.22,0.92,OK,synthetic
SM-02-03-008,2026-01-03 20:00:00,5.0876,124.38,13.96,0.895,OK,synthetic
SM-02-03-008,2026-01-03 21:00:00,4.831,121.93,10.7,0.89,OK,synthetic
SM-02-03-008,2026-01-03 22:00:00,4.5961,118.51,10.05,0.932,OK,synthetic
SM-02-03-008,2026-01-03 23:00:00,2.6156,116.63,15.57,0.913,OK,synthetic
SM-02-03-008,2026-01-04 00:00:00,1.8588,116.61,11.74,0.95,OK,synthetic
SM-02-03-008,2026-01-04 01:00:00,1.6851,118.97,12.77,0.943,OK,synthetic
SM-02-03-008,2026-01-04 02:00:00,1.658,121.71,8.41,0.917,OK,synthetic
SM-02-03-008,2026-01-04 03:00:00,1.4197,121.05,12.81,0.9,OK,synthetic
SM-02-03-008,2026-01-04 04:00:00,1.7218,123.72,12.47,0.941,OK,synthetic
SM-02-03-008,2026-01-04 05:00:00,1.6378,117.62,7.35,0.913,OK,synthetic
SM-02-03-008,2026-01-04 06:00:00,2.681,127.51,9.63,0.903,OK,synthetic
SM-02-03-008,2026-01-04 07:00:00,3.0225,125.05,9.97,0.887,OK,synthetic
SM-02-03-008,2026-01-04 08:00:00,3.0469,123.77,12.57,0.971,OK,synthetic
SM-02-03-008,2026-01-04 09:00:00,3.6898,121.55,12.42,0.928,OK,synthetic
SM-02-03-008,2026-01-04 10:00:00,3.988,113.36,12.01,0.927,OK,synthetic
SM-02-03-008,2026-01-04 11:00:00,3.6058,118.03,11.88,0.913,OK,synthetic
SM-02-03-008,2026-01-04 12:00:00,0.3267,126.36,12.87,0.943,ANOMALY,synthetic
SM-02-03-008,2026-01-04 13:00:00,3.8006,117.33,14.99,0.922,OK,synthetic
SM-02-03-008,2026-01-04 14:00:00,3.9616,119.76,13.51,0.973,OK,synthetic
SM-02-03-008,2026-01-04 15:00:00,3.6375,121.4,11.82,0.935,OK,synthetic
SM-02-03-008,2026-01-04 16:00:00,3.3586,117.12,13.18,0.886,OK,synthetic
SM-02-03-008,2026-01-04 17:00:00,3.9034,118.55,12.37,0.928,OK,synthetic
SM-02-03-008,2026-01-04 18:00:00,4.1392,116.62,7.95,0.932,OK,synthetic
SM-02-03-008,2026-01-04 19:00:00,5.3431,119.1,12.43,0.914,OK,synthetic
SM-02-03-008,2026-01-04 20:00:00,5.1078,114.71,12.73,0.915,OK,synthetic
SM-02-03-008,2026-01-04 21:00:00,5.2482,124.41,9.93,0.936,OK,synthetic
SM-02-03-008,2026-01-04 22:00:00,4.7159,115.68,13.67,0.974,OK,synthetic
SM-02-03-008,2026-01-04 23:00:00,2.4443,120.96,5.49,0.93,OK,synthetic
SM-02-03-008,2026-01-05 00:00:00,1.7409,123.21,9.16,0.938,OK,synthetic
SM-02-03-008,2026-01-05 01:00:00,1.7426,118.07,5.94,0.937,OK,synthetic
SM-02-03-008,2026-01-05 02:00:00,1.5165,118.16,11.53,0.919,OK,synthetic
SM-02-03-008,2026-01-05 03:00:00,1.9235,119.01,9.44,0.945,OK,synthetic
SM-02-03-008,2026-01-05 04:00:00,1.9181,123.91,12.47,0.941,OK,synthetic
SM-02-03-008,2026-01-05 06:00:00,3.0439,122.87,7.96,0.916,OK,synthetic
SM-02-03-008,2026-01-05 07:00:00,3.3774,117.64,11.52,0.914,OK,synthetic
SM-02-03-008,2026-01-05 08:00:00,2.8459,116.05,8.9,0.898,OK,synthetic
SM-02-03-008,2026-01-05 09:00:00,4.0502,124.86,10.02,0.987,OK,synthetic
SM-02-03-008,2026-01-05 10:00:00,3.3627,116.3,10.93,0.852,OK,synthetic
SM-02-03-008,2026-01-05 11:00:00,4.1953,115.37,14.95,0.931,OK,synthetic
SM-02-03-008,2026-01-05 13:00:00,4.0434,123.29,8.32,0.928,OK,synthetic
SM-02-03-008,2026-01-05 14:00:00,3.4362,116.63,12.0,0.86,OK,synthetic
SM-02-03-008,2026-01-05 15:00:00,4.6251,118.91,12.31,0.86,OK,synthetic
SM-02-03-008,2026-01-05 16:00:00,3.5052,118.24,13.23,0.958,OK,synthetic
SM-02-03-008,2026-01-05 17:00:00,4.8264,119.1,8.75,0.978,OK,synthetic
SM-02-03-008,2026-01-05 18:00:00,6.0147,125.28,9.68,0.904,OK,synthetic
SM-02-03-008,2026-01-05 19:00:00,4.6223,120.18,10.74,0.916,OK,synthetic
SM-02-03-008,2026-01-05 20:00:00,5.1995,124.49,16.59,0.973,OK,synthetic
SM-02-03-008,2026-01-05 21:00:00,5.29,119.34,10.75,0.933,OK,synthetic
SM-02-03-008,2026-01-05 22:00:00,5.2683,117.24,11.58,0.911,OK,synthetic
SM-02-03-008,2026-01-05 23:00:00,3.0798,120.89,11.33,0.917,OK,synthetic
SM-02-03-008,2026-01-06 00:00:00,1.8655,122.25,13.23,0.939,OK,synthetic
SM-02-03-008,2026-01-06 01:00:00,1.6632,119.91,10.26,0.946,OK,synthetic
SM-02-03-008,2026-01-06 02:00:00,1.4512,126.58,11.65,0.914,OK,synthetic
SM-02-03-008,2026-01-06 03:00:00,1.6047,117.08,13.38,0.938,OK,synthetic
SM-02-03-008,2026-01-06 04:00:00,1.7813,122.24,15.26,0.976,OK,synthetic
SM-02-03-008,2026-01-06 05:00:00,1.9669,115.12,12.25,0.93,OK,synthetic
SM-02-03-008,2026-01-06 06:00:00,3.3126,119.8,12.33,0.907,OK,synthetic
SM-02-03-008,2026-01-06 07:00:00,3.4657,116.72,11.99,0.933,OK,synthetic
SM-02-03-008,2026-01-06 08:00:00,3.0697,122.89,12.73,0.877,OK,synthetic
SM-02-03-008,2026-01-06 09:00:00,4.1322,124.19,13.32,0.959,OK,synthetic
SM-02-03-008,2026-01-06 10:00:00,3.6802,121.55,8.13,0.977,OK,synthetic
SM-02-03-008,2026-01-06 11:00:00,3.4366,120.69,15.48,0.943,OK,synthetic
SM-02-03-008,2026-01-06 12:00:00,4.0615,115.62,5.2,0.873,OK,synthetic
SM-02-03-008,2026-01-06 13:00:00,4.6971,120.23,7.86,0.962,OK,synthetic
SM-02-03-008,2026-01-06 14:00:00,3.8905,118.13,12.87,0.919,OK,synthetic
SM-02-03-008,2026-01-06 15:00:00,4.2417,112.73,9.03,0.911,OK,synthetic
SM-02-03-008,2026-01-06 16:00:00,4.0683,122.81,12.17,0.96,OK,synthetic
SM-02-03-008,2026-01-06 17:00:00,3.9489,117.1,14.05,0.938,OK,synthetic
SM-02-03-008,2026-01-06 18:00:00,5.4896,125.85,8.84,0.928,OK,synthetic
SM-02-03-008,2026-01-06 19:00:00,4.9812,117.63,9.02,0.896,OK,synthetic
SM-02-03-008,2026-01-06 20:00:00,5.5002,126.31,10.39,0.868,OK,synthetic
SM-02-03-008,2026-01-06 21:00:00,4.8625,117.53,8.81,0.882,OK,synthetic
SM-02-03-008,2026-01-06 22:00:00,5.7817,118.57,12.82,0.918,OK,synthetic
SM-02-03-008,2026-01-06 23:00:00,2.7352,117.68,13.59,0.928,OK,synthetic
SM-02-03-008,2026-01-07 00:00:00,1.9414,122.48,15.64,0.913,OK,synthetic
SM-02-03-008,2026-01-07 01:00:00,1.6516,118.16,13.06,0.923,OK,synthetic
SM-02-03-008,2026-01-07 03:00:00,1.9419,116.94,14.65,0.974,OK,synthetic
SM-02-03-008,2026-01-07 04:00:00,1.8468,122.75,10.19,0.984,OK,synthetic
SM-02-03-008,2026-01-07 05:00:00,2.0002,124.01,11.87,0.905,OK,synthetic
SM-02-03-008,2026-01-07 06:00:00,2.801,123.54,8.43,0.917,OK,synthetic
SM-02-03-008,2026-01-07 07:00:00,3.2413,127.39,9.9,0.927,OK,synthetic
SM-02-03-008,2026-01-07 08:00:00,3.0229,115.21,13.16,0.923,OK,synthetic
SM-02-03-008,2026-01-07 09:00:00,3.6454,123.88,12.69,0.911,OK,synthetic
SM-02-03-008,2026-01-07 10:00:00,3.3467,113.95,9.56,0.949,OK,synthetic
SM-02-03-008,2026-01-07 11:00:00,3.9466,124.55,15.97,0.942,OK,synthetic
SM-02-03-008,2026-01-07 12:00:00,3.8144,113.7,15.66,0.941,OK,synthetic
SM-02-03-008,2026-01-07 13:00:00,3.7429,123.97,7.58,0.935,OK,synthetic
SM-02-03-008,2026-01-07 14:00:00,3.3585,112.48,14.43,0.9,OK,synthetic
SM-02-03-008,2026-01-07 15:00:00,4.0686,118.87,13.3,0.925,OK,synthetic
SM-02-03-008,2026-01-07 16:00:00,4.1443,127.36,12.98,0.943,OK,synthetic
SM-02-03-008,2026-01-07 17:00:00,3.8921,116.31,16.55,0.924,OK,synthetic
SM-02-03-008,2026-01-07 18:00:00,5.3538,124.39,18.63,0.907,OK,synthetic
SM-02-03-008,2026-01-07 19:00:00,6.2062,127.15,11.17,0.978,OK,synthetic
SM-02-03-008,2026-01-07 20:00:00,4.5065,125.57,11.53,0.911,OK,synthetic
SM-02-03-008,2026-01-07 21:00:00,5.037,117.01,20.03,0.92,OK,synthetic
SM-02-03-008,2026-01-07 22:00:00,4.8171,124.59,9.64,0.943,OK,synthetic
SM-02-03-008,2026-01-07 23:00:00,2.7729,116.83,15.58,0.914,OK,synthetic
SM-02-03-009,2026-01-01 00:00:00,4.5771,116.87,17.56,0.945,OK,synthetic
SM-02-03-009,2026-01-01 01:00:00,4.3316,124.19,2.66,0.976,OK,synthetic
SM-02-03-009,2026-01-01 02:00:00,4.4723,111.78,10.16,0.956,OK,synthetic
SM-02-03-009,2026-01-01 04:00:00,3.649,112.9,15.24,0.923,OK,synthetic
SM-02-03-009,2026-01-01 05:00:00,4.8595,120.11,4.69,0.941,OK,synthetic
SM-02-03-009,2026-01-01 06:00:00,6.6933,116.74,10.06,0.941,OK,synthetic
SM-02-03-009,2026-01-01 07:00:00,7.1304,121.32,15.16,0.925,OK,synthetic
SM-02-03-009,2026-01-01 08:00:00,8.2489,122.8,11.22,0.936,OK,synthetic
SM-02-03-009,2026-01-01 09:00:00,8.8354,124.37,4.63,0.955,OK,synthetic
SM-02-03-009,2026-01-01 10:00:00,9.1789,114.77,9.46,0.932,OK,synthetic
SM-02-03-009,2026-01-01 11:00:00,7.6867,124.28,12.91,0.951,OK,synthetic
SM-02-03-009,2026-01-01 12:00:00,9.938,114.85,11.58,0.993,OK,synthetic
SM-02-03-009,2026-01-01 13:00:00,9.9293,119.4,17.89,0.919,OK,synthetic
SM-02-03-009,2026-01-01 14:00:00,9.2468,116.01,13.52,0.909,OK,synthetic
SM-02-03-009,2026-01-01 15:00:00,10.2472,120.1,7.4,0.961,OK,synthetic
SM-02-03-009,2026-01-01 16:00:00,9.8661,120.99,14.1,0.862,OK,synthetic
SM-02-03-009,2026-01-01 17:00:00,9.0874,120.69,14.98,0.906,OK,synthetic
SM-02-03-009,2026-01-01 18:00:00,12.6501,126.3,12.38,0.928,OK,synthetic
SM-02-03-009,2026-01-01 19:00:00,12.9705,120.8,10.34,0.942,OK,synthetic
SM-02-03-009,2026-01-01 20:00:00,11.4969,123.17,9.48,0.95,OK,synthetic
SM-02-03-009,2026-01-01 21:00:00,12.647,118.77,9.6,0.915,OK,synthetic
SM-02-03-009,2026-01-01 22:00:00,13.4388,126.69,12.19,0.888,OK,synthetic
SM-02-03-009,2026-01-01 23:00:00,7.665,122.68,11.6,0.866,OK,synthetic
SM-02-03-009,2026-01-02 00:00:00,4.7036,116.04,14.56,0.936,OK,synthetic
SM-02-03-009,2026-01-02 01:00:00,4.3214,123.73,10.33,0.869,OK,synthetic
SM-02-03-009,2026-01-02 02:00:00,4.6944,114.2,13.67,0.936,OK,synthetic
SM-02-03-009,2026-01-02 03:00:00,3.8697,121.82,14.05,0.969,OK,synthetic
SM-02-03-009,2026-01-02 04:00:00,4.508,122.46,11.5,0.927,OK,synthetic
SM-02-03-009,2026-01-02 06:00:00,8.0421,123.18,12.44,0.936,OK,synthetic
SM-02-03-009,2026-01-02 07:00:00,7.5146,118.21,11.5,0.931,OK,synthetic
SM-02-03-009,2026-01-02 08:00:00,8.9566,120.25,15.75,0.933,OK,synthetic
SM-02-03-009,2026-01-02 09:00:00,9.8535,121.66,11.09,0.928,OK,synthetic
SM-02-03-009,2026-01-02 10:00:00,9.2635,122.55,10.97,0.962,OK,synthetic
SM-02-03-009,2026-01-02 11:00:00,9.2104,112.86,7.1,0.939,OK,synthetic
SM-02-03-009,2026-01-02 12:00:00,8.8138,116.34,13.47,0.936,OK,synthetic
SM-02-03-009,2026-01-02 13:00:00,8.103,122.5,8.38,0.92,OK,synthetic
SM-02-03-009,2026-01-02 14:00:00,10.7279,123.11,8.28,0.954,OK,synthetic
SM-02-03-009,2026-01-02 15:00:00,8.7128,120.14,15.85,0.896,OK,synthetic
SM-02-03-009,2026-01-02 16:00:00,9.4822,113.78,9.43,0.944,OK,synthetic
SM-02-03-009,2026-01-02 17:00:00,9.4176,119.65,15.65,0.937,OK,synthetic
SM-02-03-009,2026-01-02 18:00:00,12.6405,123.2,9.66,0.979,OK,synthetic
SM-02-03-009,2026-01-02 19:00:00,11.9729,120.47,9.92,0.94,OK,synthetic
SM-02-03-009,2026-01-02 20:00:00,12.7524,114.13,8.96,0.958,OK,synthetic
SM-02-03-009,2026-01-02 21:00:00,14.1646,118.0,10.66,0.921,OK,synthetic
SM-02-03-009,2026-01-02 22:00:00,14.4582,116.97,3.49,0.938,OK,synthetic
SM-02-03-009,2026-01-02 23:00:00,5.2662,121.39,7.82,0.929,OK,synthetic
SM-02-03-009,2026-01-03 00:00:00,3.5017,121.83,14.27,0.966,OK,synthetic
SM-02-03-009,2026-01-03 01:00:00,4.3717,124.73,16.35,0.879,OK,synthetic
SM-02-03-009,2026-01-03 02:00:00,3.638,117.99,12.8,0.922,OK,synthetic
SM-02-03-009,2026-01-03 03:00:00,3.0389,123.32,11.58,0.873,OK,synthetic
SM-02-03-009,2026-01-03 04:00:00,4.7203,114.56,14.89,0.951,OK,synthetic
SM-02-03-009,2026-01-03 05:00:00,3.571,127.35,5.86,0.94,OK,synthetic
SM-02-03-009,2026-01-03 06:00:00,8.5614,120.94,9.69,0.926,OK,synthetic
SM-02-03-009,2026-01-03 07:00:00,8.2531,123.72,19.84,0.957,OK,synthetic
SM-02-03-009,2026-01-03 08:00:00,6.3741,121.27,13.33,0.931,OK,synthetic
SM-02-03-009,2026-01-03 09:00:00,10.1692,120.13,15.52,0.954,OK,synthetic
SM-02-03-009,2026-01-03 10:00:00,9.0039,122.46,12.94,0.927,OK,synthetic
SM-02-03-009,2026-01-03 11:00:00,9.3897,120.97,9.53,0.954,OK,synthetic
SM-02-03-009,2026-01-03 12:00:00,8.2346,119.87,14.19,0.965,OK,synthetic
SM-02-03-009,2026-01-03 13:00:00,9.4861,117.74,3.02,0.901,OK,synthetic
SM-02-03-009,2026-01-03 14:00:00,8.8274,118.58,13.69,0.923,OK,synthetic
SM-02-03-009,2026-01-03 15:00:00,7.8973,116.7,16.29,0.924,OK,synthetic
SM-02-03-009,2026-01-03 16:00:00,8.8851,122.18,10.77,0.913,OK,synthetic
SM-02-03-009,2026-01-03 18:00:00,12.4242,114.35,12.36,0.972,OK,synthetic
SM-02-03-009,2026-01-03 19:00:00,11.4816,116.38,10.24,0.898,OK,synthetic
SM-02-03-009,2026-01-03 20:00:00,12.486,122.22,9.41,0.914,OK,synthetic
SM-02-03-009,2026-01-03 21:00:00,11.2704,121.2,12.5,0.989,OK,synthetic
SM-02-03-009,2026-01-03 22:00:00,11.8224,123.65,12.49,0.912,OK,synthetic
SM-02-03-009,2026-01-03 23:00:00,6.8861,117.87,9.12,0.979,OK,synthetic
SM-02-03-009,2026-01-04 00:00:00,0.373,123.42,14.1,0.959,ANOMALY,synthetic
SM-02-03-009,2026-01-04 01:00:00,3.5617,122.27,15.15,0.915,OK,synthetic
SM-02-03-009,2026-01-04 02:00:00,3.7983,123.33,10.96,0.92,OK,synthetic
SM-02-03-009,2026-01-04 03:00:00,4.2864,123.58,14.31,0.936,OK,synthetic
SM-02-03-009,2026-01-04 04:00:00,3.5982,126.62,12.91,0.931,OK,synthetic
SM-02-03-009,2026-01-04 06:00:00,7.6555,116.5,16.43,0.973,OK,synthetic
SM-02-03-009,2026-01-04 07:00:00,6.2095,120.5,9.44,0.915,OK,synthetic
SM-02-03-009,2026-01-04 08:00:00,7.8931,124.69,15.92,0.894,OK,synthetic
SM-02-03-009,2026-01-04 10:00:00,10.7119,119.33,7.01,0.889,OK,synthetic
SM-02-03-009,2026-01-04 11:00:00,8.498,120.51,11.22,0.929,OK,synthetic
SM-02-03-009,2026-01-04 12:00:00,9.2173,121.19,14.54,0.941,OK,synthetic
SM-02-03-009,2026-01-04 13:00:00,9.1441,120.22,13.51,0.951,OK,synthetic
SM-02-03-009,2026-01-04 14:00:00,9.5443,118.68,11.47,0.965,OK,synthetic
SM-02-03-009,2026-01-04 15:00:00,8.9373,118.72,16.77,0.927,OK,synthetic
SM-02-03-009,2026-01-04 16:00:00,8.1879,114.75,18.87,0.93,OK,synthetic
SM-02-03-009,2026-01-04 17:00:00,8.5411,115.98,9.09,0.96,OK,synthetic
SM-02-03-009,2026-01-04 18:00:00,10.8111,114.39,15.52,0.949,OK,synthetic
SM-02-03-009,2026-01-04 19:00:00,11.5088,111.88,13.87,0.839,OK,synthetic
SM-02-03-009,2026-01-04 20:00:00,13.265,121.91,16.39,0.926,OK,synthetic
SM-02-03-009,2026-01-04 21:00:00,12.8098,123.38,15.24,0.928,OK,synthetic
SM-02-03-009,2026-01-04 22:00:00,10.2763,125.59,9.98,0.935,OK,synthetic
SM-02-03-009,2026-01-04 23:00:00,5.3609,121.67,8.82,0.953,OK,synthetic
SM-02-03-009,2026-01-05 00:00:00,4.1588,122.11,12.04,0.924,OK,synthetic
SM-02-03-009,2026-01-05 01:00:00,4.3932,122.3,8.46,0.96,OK,synthetic
SM-02-03-009,2026-01-05 02:00:00,3.5912,121.11,14.07,0.947,OK,synthetic
SM-02-03-009,2026-01-05 03:00:00,4.0132,121.98,5.98,0.927,OK,synthetic
SM-02-03-009,2026-01-05 04:00:00,4.1271,109.92,11.69,0.918,OK,synthetic
SM-02-03-009,2026-01-05 05:00:00,3.9667,119.42,9.22,0.951,OK,synthetic
SM-02-03-009,2026-01-05 06:00:00,7.5771,118.3,15.61,0.932,OK,synthetic
SM-02-03-009,2026-01-05 07:00:00,5.8003,116.91,10.52,0.929,OK,synthetic
SM-02-03-009,2026-01-05 08:00:00,8.0666,118.55,12.71,0.876,OK,synthetic
SM-02-03-009,2026-01-05 09:00:00,10.174,115.98,11.32,0.921,OK,synthetic
SM-02-03-009,2026-01-05 10:00:00,8.6504,115.81,12.9,0.867,OK,synthetic
SM-02-03-009,2026-01-05 11:00:00,8.5325,119.36,12.05,0.925,OK,synthetic
SM-02-03-009,2026-01-05 12:00:00,10.7403,117.54,6.43,0.889,OK,synthetic
SM-02-03-009,2026-01-05 13:00:00,9.0369,116.92,9.7,0.913,OK,synthetic
SM-02-03-009,2026-01-05 14:00:00,9.3066,123.4,9.17,0.918,OK,synthetic
SM-02-03-009,2026-01-05 15:00:00,8.8612,122.8,11.72,0.962,OK,synthetic
SM-02-03-009,2026-01-05 16:00:00,44.3445,118.7,9.54,0.901,ANOMALY,synthetic
SM-02-03-009,2026-01-05 17:00:00,8.5965,122.51,14.61,0.94,OK,synthetic
SM-02-03-009,2026-01-05 18:00:00,12.5078,128.21,7.11,0.889,OK,synthetic
SM-02-03-009,2026-01-05 19:00:00,12.903,123.22,9.35,0.926,OK,synthetic
SM-02-03-009,2026-01-05 20:00:00,14.7192,124.52,9.76,0.937,OK,synthetic
SM-02-03-009,2026-01-05 21:00:00,12.4048,127.88,8.05,0.922,OK,synthetic
SM-02-03-009,2026-01-05 22:00:00,12.4448,118.79,15.4,0.867,OK,synthetic
SM-02-03-009,2026-01-05 23:00:00,7.619,123.83,11.54,0.866,OK,synthetic
SM-02-03-009,2026-01-06 00:00:00,4.4067,123.13,10.15,0.945,OK,synthetic
SM-02-03-009,2026-01-06 01:00:00,4.9956,120.3,12.39,0.927,OK,synthetic
SM-02-03-009,2026-01-06 02:00:00,4.2392,116.87,5.89,0.96,OK,synthetic
SM-02-03-009,2026-01-06 03:00:00,3.4917,124.54,12.36,0.913,OK,synthetic
SM-02-03-009,2026-01-06 04:00:00,3.8058,121.4,6.17,0.911,OK,synthetic
